track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Stairway to Heaven - Remaster,Led Zeppelin,78,Led Zeppelin IV (Deluxe Edition),1971,Classic Rock Retrogamer,rock,classic rock,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830
Welcome to My Nightmare,Alice Cooper,45,Welcome To My Nightmare,1975,Classic Rock Retrogamer,rock,classic rock,0.438,0.717,11,-13.226,0,0.05,0.305,0.00122,0.07,0.593,112.408,320640
Rock & Roll Band,Boston,55,Boston,1976,Classic Rock Retrogamer,rock,classic rock,0.487,0.838,4,-6.153,1,0.0433,0.00343,2.92e-05,0.377,0.655,136.743,180347
Running on Empty - 45 Version,Jackson Browne,64,Running On Empty / Nothing But Time [Digital 45],1978,Classic Rock Retrogamer,rock,classic rock,0.541,0.711,9,-13.492,1,0.0383,0.0635,0.0201,0.719,0.588,136.58,291893
Feelin' Alright?,Traffic,52,Traffic,1968,Classic Rock Retrogamer,rock,classic rock,0.468,0.527,5,-10.781,1,0.0407,0.314,0.0,0.234,0.749,94.852,257600
Rebel Rebel - 2014 Remaster,David Bowie,27,Who Can I Be Now? [1974 - 1976] (2016 Remaster),2016,Classic Rock Retrogamer,rock,classic rock,0.646,0.728,6,-13.836,0,0.0412,0.079,0.00526,0.124,0.801,126.695,180747
Bad Reputation,Joan Jett & The Blackhearts,63,Bad Reputation (Expanded Edition),1981,Classic Rock Retrogamer,rock,classic rock,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,169187
Cherry Bomb,The Runaways,65,The Runaways,1976,Classic Rock Retrogamer,rock,classic rock,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,138707
Hang On to Yourself - 2012 Remaster,David Bowie,50,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars (2012 Remastered Version),1972,Classic Rock Retrogamer,rock,classic rock,0.476,0.788,2,-10.654,1,0.0322,0.0241,0.0377,0.358,0.936,89.552,159958
Werewolves of London - 2007 Remaster,Warren Zevon,61,Excitable Boy,1978,Classic Rock Retrogamer,rock,classic rock,0.75,0.62,7,-8.72,1,0.0257,0.0932,0.0135,0.0612,0.93,103.538,209467
Big Shot,Billy Joel,56,52nd Street,1978,Classic Rock Retrogamer,rock,classic rock,0.52,0.737,0,-11.715,1,0.0972,0.156,7.55e-06,0.0866,0.728,149.861,243493
Behind Blue Eyes,The Who,52,Who's Next (Expanded Edition),1971,Classic Rock Retrogamer,rock,classic rock,0.412,0.523,2,-10.714,1,0.0335,0.115,7.34e-06,0.314,0.294,128.592,222467
Wavelength - Remastered,Van Morrison,44,Wavelength,1978,Classic Rock Retrogamer,rock,classic rock,0.541,0.863,0,-6.999,1,0.0703,0.0736,0.00115,0.463,0.522,142.829,346987
Romeo and Juliet,Dire Straits,54,Making Movies,1980,Classic Rock Retrogamer,rock,classic rock,0.602,0.574,5,-8.169,1,0.0278,0.437,0.00415,0.0751,0.486,87.318,361395
Suite: Judy Blue Eyes - Remastered,"Crosby, Stills & Nash",66,"Crosby, Stills & Nash [with Bonus Tracks]",1969,Classic Rock Retrogamer,rock,classic rock,0.451,0.364,9,-13.126,1,0.0436,0.469,0.0,0.197,0.298,154.206,444053
Satellite of Love,Lou Reed,61,Transformer,1972,Classic Rock Retrogamer,rock,classic rock,0.458,0.502,5,-10.186,1,0.0294,0.442,5.51e-06,0.299,0.571,121.861,221120
Break On Through (To The Other Side) - Live At Isle Of Wight Festival 1970,The Doors,0,Break On Through (To The Other Side) [Live At Isle Of Wight Festival 1970],2018,Classic Rock Retrogamer,rock,classic rock,0.313,0.59,2,-12.511,1,0.0346,0.00612,0.00269,0.973,0.562,181.94,286120
Gimme Shelter - Mono,The Rolling Stones,36,The Rolling Stones In Mono (Remastered 2016),1966,Classic Rock Retrogamer,rock,classic rock,0.645,0.61,1,-8.572,0,0.0323,0.529,0.0355,0.137,0.496,118.599,271507
Middle of the Road - 2007 Remaster,Pretenders,49,Learning To Crawl [Expanded and Remastered],1984,Classic Rock Retrogamer,rock,classic rock,0.488,0.959,9,-5.575,1,0.0758,0.00333,0.0767,0.025,0.67,166.799,254293
People Are Strange,The Doors,69,Strange Days,1967,Classic Rock Retrogamer,rock,classic rock,0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287,130173
Tunnel of Love (Intro: The Carousel Waltz),Dire Straits,43,Making Movies,1980,Classic Rock Retrogamer,rock,classic rock,0.491,0.686,5,-10.708,1,0.0372,0.245,0.0185,0.281,0.555,137.168,488693
Hot Child In The City - (Pre-Order Exclusive),Nick Gilder,46,Hot Child In The City,2001,Classic Rock Retrogamer,rock,classic rock,0.799,0.71,4,-5.099,1,0.0397,0.0367,0.000372,0.12,0.767,110.732,214960
Need You Tonight,INXS,64,Kick,1987,Classic Rock Retrogamer,rock,classic rock,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518
"Lawyers, Guns and Money - 2007 Remaster",Warren Zevon,54,Excitable Boy,1978,Classic Rock Retrogamer,rock,classic rock,0.641,0.78,9,-6.675,1,0.0351,0.0671,0.00181,0.0562,0.746,94.228,210480
My Old School,Steely Dan,55,Countdown To Ecstasy,1973,Classic Rock Retrogamer,rock,classic rock,0.723,0.647,7,-10.483,1,0.0567,0.257,0.000285,0.0562,0.96,125.016,344907
Fear Of The Dark - 1998 Remastered Version,Iron Maiden,55,Ed Hunter,1999,Workday: Rock Classics,rock,classic rock,0.301,0.813,2,-8.786,0,0.0568,0.000674,0.000631,0.197,0.236,109.25,436960
Californication,Red Hot Chili Peppers,81,Californication (Deluxe Edition),1999,Workday: Rock Classics,rock,classic rock,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,329733
Another Brick In The Wall - 2001 Remastered Version,Pink Floyd,50,A Collection Of Great Dance Songs,1981,Workday: Rock Classics,rock,classic rock,0.71,0.436,0,-12.532,1,0.0299,0.0282,0.00298,0.583,0.727,104.136,230867
The Unforgiven,Metallica,15,Metallica,1991,Workday: Rock Classics,rock,classic rock,0.539,0.597,7,-9.581,1,0.0258,0.0108,0.00552,0.134,0.251,139.444,387133
Roadhouse Blues - New Stereo Mix,The Doors,53,The Future Starts Here: The Essential Doors Hits,2008,Workday: Rock Classics,rock,classic rock,0.602,0.668,9,-8.023,1,0.0308,0.0929,4.79e-06,0.0708,0.753,120.229,248147
Stairway To Heaven,Led Zeppelin,0,Led Zeppelin IV,1971,Workday: Rock Classics,rock,classic rock,0.346,0.335,7,-12.453,1,0.0339,0.575,0.00674,0.185,0.213,84.204,478173
Money For Nothing,Dire Straits,8,The Best of Dire Straits & Mark Knopfler - Private Investigations (Limited Edition),2005,Workday: Rock Classics,rock,classic rock,0.644,0.776,7,-6.803,0,0.0376,0.037,0.000107,0.0591,0.604,134.199,504200
(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,8,The Rolling Stones Singles Collection: The London Years (Remastered),1989,Workday: Rock Classics,rock,classic rock,0.722,0.882,2,-6.763,1,0.0348,0.0354,0.0496,0.119,0.921,136.299,222840
Sweet Dreams (Are Made Of This),Marilyn Manson,10,Smells Like Children,1995,Workday: Rock Classics,rock,classic rock,0.39,0.642,8,-5.266,1,0.0326,0.00502,0.565,0.296,0.132,92.397,293293
Black Hole Sun,Soundgarden,46,Telephantasm,2010,Workday: Rock Classics,rock,classic rock,0.338,0.735,6,-6.886,1,0.0354,8.06e-05,3e-05,0.0732,0.153,105.192,317693
Sad But True,Metallica,12,Metallica,1991,Workday: Rock Classics,rock,classic rock,0.632,0.845,7,-6.336,1,0.0333,0.000773,0.00152,0.0618,0.433,89.232,324560
Heaven's On Fire,KISS,7,Animalize (Remastered Version),1984,Workday: Rock Classics,rock,classic rock,0.679,0.866,0,-6.053,1,0.0634,0.00376,3.1e-05,0.312,0.785,124.325,201400
Living After Midnight,Judas Priest,63,British Steel,1980,Workday: Rock Classics,rock,classic rock,0.61,0.824,4,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992,210133
Shot in the Dark,Ozzy Osbourne,62,The Ultimate Sin,1986,Workday: Rock Classics,rock,classic rock,0.581,0.791,6,-7.262,1,0.0324,0.00835,6.02e-05,0.142,0.619,123.887,256293
Holy Diver,Dio,65,Holy Diver,1983,Workday: Rock Classics,rock,classic rock,0.473,0.783,10,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,340640
Still Of The Night - 2007 Remastered Version,Whitesnake,3,1987,1987,Workday: Rock Classics,rock,classic rock,0.419,0.852,0,-7.78,1,0.0495,0.00251,0.0044,0.189,0.259,100.434,394467
Wish You Were Here - 2011 Remastered Version,Pink Floyd,16,Wish You Were Here [2011 - Remaster] (2011 Remastered Version),1975,Classic Rock Greatest Hits,rock,classic rock,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,334744
Hey Jude - Remastered 2009,The Beatles,39,Past Masters (Vols. 1 & 2 / Remastered),1988,Classic Rock Greatest Hits,rock,classic rock,0.399,0.573,10,-9.44,1,0.0253,0.0293,2.83e-05,0.0914,0.649,147.114,429933
Crimson and Clover,Tommy James & The Shondells,56,Tommy James And The Shondells: Anthology,1989,Classic Rock Greatest Hits,rock,classic rock,0.456,0.609,11,-11.767,1,0.068,0.275,0.0198,0.108,0.682,84.441,209800
Bridge over Troubled Water,Simon & Garfunkel,6,Greatest Hits,1972,Classic Rock Greatest Hits,rock,classic rock,0.276,0.236,3,-13.742,1,0.0299,0.795,9.67e-05,0.366,0.261,83.611,293120
I Got You,Split Enz,0,History Never Repeats: The Best Of Split Enz,1987,Classic Rock Greatest Hits,rock,classic rock,0.679,0.43,2,-13.895,1,0.0367,0.0633,7.9e-05,0.122,0.83,125.705,211000
Helter Skelter - Remastered 2009,The Beatles,62,The Beatles (Remastered),1968,Classic Rock Greatest Hits,rock,classic rock,0.166,0.831,9,-8.469,1,0.0894,0.000606,0.846,0.811,0.281,167.518,269787
Angie,The Rolling Stones,72,Goats Head Soup (Remastered 2009),1973,Classic Rock Greatest Hits,rock,classic rock,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,272000
Love Is Like Oxygen - Alternate Version,Sweet,38,Greatest Hits (Alternate Versions),2012,Classic Rock Greatest Hits,rock,classic rock,0.482,0.628,9,-8.358,0,0.069,0.372,0.000249,0.307,0.313,126.53,379853
Turn To Stone,Electric Light Orchestra,0,ELO's Greatest Hits,1979,Classic Rock Greatest Hits,rock,classic rock,0.538,0.534,1,-15.274,0,0.037,0.0307,3.37e-06,0.59,0.583,140.985,227640
Fly Like An Eagle,Steve Miller Band,2,Fly Like An Eagle,1976,Classic Rock Greatest Hits,rock,classic rock,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,282693
Keep On Tryin',Poco,0,Head Over Heals,1975,Classic Rock Greatest Hits,rock,classic rock,0.698,0.238,11,-15.549,1,0.0455,0.81,0.0,0.0675,0.761,149.132,172733
A Day In The Life - Remastered 2009,The Beatles,66,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967,Classic Rock Greatest Hits,rock,classic rock,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,337413
Take Me to the River - 2003 Remaster,Talking Heads,37,The Best of Talking Heads,2004,Classic Rock Greatest Hits,rock,classic rock,0.651,0.446,6,-9.571,0,0.0268,0.245,0.0104,0.058,0.862,99.896,301000
One,Three Dog Night,46,The Best Of 3 Dog Night,1982,Classic Rock Greatest Hits,rock,classic rock,0.565,0.419,10,-13.38,0,0.0391,0.151,2.18e-05,0.113,0.456,123.967,182827
These Eyes - Remastered,The Guess Who,26,Greatest Hits,1999,Classic Rock Greatest Hits,rock,classic rock,0.544,0.459,7,-8.784,1,0.0253,0.127,0.0,0.119,0.751,96.326,225853
Crimson And Clover,Tommy James,0,40 Years,2008,Classic Rock Greatest Hits,rock,classic rock,0.449,0.698,11,-6.791,1,0.0655,0.125,0.163,0.178,0.624,83.18,202227
Groovin' - Single Version,The Young Rascals,26,Time Peace: The Rascals' Greatest Hits,1990,Classic Rock Greatest Hits,rock,classic rock,0.592,0.595,5,-4.517,0,0.0297,0.51,0.0,0.106,0.58,106.646,147467
Get Together,The Youngbloods,39,Best Of The Youngbloods,1988,Classic Rock Greatest Hits,rock,classic rock,0.497,0.416,2,-15.925,1,0.0268,0.548,0.065,0.0846,0.59,103.317,276225
"Yester-Me, Yester-You, Yesterday",Stevie Wonder,0,Best Of/20th Century,2005,Classic Rock Greatest Hits,rock,classic rock,0.321,0.482,11,-5.955,1,0.0303,0.0137,0.0,0.0693,0.615,201.758,182280
"The Rain, The Park & Other Things - Single Version",The Cowsills,40,The Best Of The Cowsills,1988,Classic Rock Greatest Hits,rock,classic rock,0.282,0.699,11,-9.433,1,0.0468,0.722,0.00369,0.493,0.543,63.593,183107
All My Love - 1990 Remaster,Led Zeppelin,63,In Through The Out Door,1979,Classic Rock Greatest Hits,rock,classic rock,0.599,0.744,7,-8.72,1,0.0316,0.131,0.00275,0.0795,0.723,91.259,351267
Hot Blooded,Foreigner,61,Double Vision (Expanded),1978,Classic Rock Greatest Hits,rock,classic rock,0.705,0.806,0,-4.83,1,0.0814,0.229,0.0,0.0676,0.763,117.945,268693
Can't Stand Losing You - Remastered 2003,The Police,26,Every Breath You Take The Classics,2003,Classic Rock Greatest Hits,rock,classic rock,0.736,0.793,2,-5.305,0,0.29,0.0633,0.00079,0.0531,0.912,141.959,178427
One Thing Leads To Another,The Fixx,0,Radio Waves Of The 80's - Pop Hits,2003,Classic Rock Greatest Hits,rock,classic rock,0.785,0.948,5,-6.681,0,0.0477,0.185,0.0143,0.156,0.967,136.811,204587
In My Life - Remastered 2009,The Beatles,73,Rubber Soul (Remastered),1965,Classic Rock Greatest Hits,rock,classic rock,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,146333
Scenes from an Italian Restaurant,Billy Joel,0,Greatest Hits Volume I & Volume II,1985,Classic Rock Greatest Hits,rock,classic rock,0.437,0.899,5,-6.392,1,0.093,0.381,0.000796,0.131,0.432,97.94,454853
Long Cool Woman (In a Black Dress),The Hollies,27,20 Golden Greats,1978,Classic Rock Greatest Hits,rock,classic rock,0.761,0.788,4,-11.672,1,0.0596,0.44,0.00531,0.341,0.768,138.902,197133
"Feelin' Alright - Live at Universal Amphitheater, Los Angeles, CA - 1975",Dave Mason,25,The Best Of Dave Mason,1974,Classic Rock Greatest Hits,rock,classic rock,0.586,0.886,0,-8.779,1,0.0496,0.035,0.00178,0.103,0.834,106.536,381760
Something - Remastered 2009,The Beatles,71,Abbey Road (Remastered),1969,Classic Rock Greatest Hits,rock,classic rock,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,182293
Keep It Warm,Flo & Eddie,42,Moving Targets,1976,Classic Rock Greatest Hits,rock,classic rock,0.707,0.405,0,-9.044,1,0.0261,0.327,0.0,0.144,0.518,106.638,256533
Some Kind Of Wonderful,Grand Funk Railroad,48,Greatest Hits: Grand Funk Railroad (Remastered),2006,Classic Rock Greatest Hits,rock,classic rock,0.846,0.721,2,-5.248,1,0.0494,0.163,0.0,0.194,0.637,121.42,203253
Long Tall Sally (The Thing),Little Richard,1,Here's Little Richard [Remastered & Expanded],1957,Blues Rock,rock,classic rock,0.474,0.598,5,-5.023,1,0.0973,0.768,0.0,0.0841,0.917,184.484,131853
Lightning Bolt,Jake Bugg,8,Jake Bugg,2012,Blues Rock,rock,classic rock,0.561,0.846,9,-4.48,1,0.0867,0.0634,0.0,0.193,0.75,116.168,144013
The Air Near My Fingers,The White Stripes,1,Elephant,2003,Blues Rock,rock,classic rock,0.469,0.735,7,-7.011,1,0.0395,0.323,6.35e-05,0.372,0.399,93.924,220347
I Can't Quit You Baby - 2014 Remaster,Led Zeppelin,40,Led Zeppelin (Deluxe Edition),1969,Blues Rock,rock,classic rock,0.529,0.452,2,-12.593,1,0.136,0.534,0.000151,0.301,0.539,78.196,282721
Ain't No Rest For The Wicked - Original Version,Cage The Elephant,70,Cage The Elephant,2008,Blues Rock,rock,classic rock,0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,175493
Fire,Barns Courtney,4,Fire,2015,Blues Rock,rock,classic rock,0.553,0.635,10,-6.06,0,0.0294,0.208,0.000672,0.076,0.45,108.38,197523
Tennessee Whiskey,Chris Stapleton,10,Traveller,2015,Blues Rock,rock,classic rock,0.387,0.375,9,-10.852,1,0.0355,0.205,0.00647,0.0807,0.503,50.454,293293
Hey Joe,Jimi Hendrix,70,Are You Experienced,1967,Blues Rock,rock,classic rock,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,210160
Rumble And Sway,Jamie N Commons,46,Rumble And Sway EP,2013,Blues Rock,rock,classic rock,0.645,0.821,1,-4.912,1,0.248,0.106,5.38e-05,0.137,0.682,79.986,185533
Black Snake,Black Joe Lewis & The Honeybears,2,Scandalous (Deluxe Version),2011,Blues Rock,rock,classic rock,0.78,0.711,0,-4.362,1,0.0294,0.00964,0.0016,0.144,0.97,104.694,182880
Dengue Woman Blues,Jimmie Vaughan,38,From Dusk Till Dawn - Music From The Motion Picture,1996,Blues Rock,rock,classic rock,0.394,0.337,5,-10.709,0,0.0476,0.339,0.0431,0.165,0.586,178.32,383707
Elephant,Tame Impala,12,Lonerism,2012,Blues Rock,rock,classic rock,0.594,0.555,9,-6.689,0,0.0377,0.541,0.151,0.286,0.52,123.069,211227
Head Over Heels,JD McPherson,37,Let The Good Times Roll,2015,Blues Rock,rock,classic rock,0.867,0.899,0,-5.334,1,0.0354,0.101,0.00473,0.125,0.932,128.062,197520
Off The Ground,The Record Company,53,Give It Back To You,2016,Blues Rock,rock,classic rock,0.543,0.696,7,-4.572,1,0.0426,0.601,0.215,0.384,0.849,92.15,253747
Don't Owe You a Thang,Gary Clark Jr.,49,The Bright Lights EP,2011,Blues Rock,rock,classic rock,0.445,0.966,2,-3.751,1,0.054,0.0149,0.000915,0.164,0.321,109.482,215867
I Need Never Get Old,Nathaniel Rateliff & The Night Sweats,6,Nathaniel Rateliff & The Night Sweats,2015,Blues Rock,rock,classic rock,0.618,0.74,7,-5.589,1,0.0386,0.00227,0.0408,0.0797,0.809,135.088,253733
I'm Shakin',Jack White,43,Blunderbuss,2012,Blues Rock,rock,classic rock,0.49,0.781,11,-10.1,0,0.268,0.0108,0.00118,0.065,0.764,79.166,180173
Turn Up,The Heavy,1,Turn Up,2016,Blues Rock,rock,classic rock,0.533,0.907,7,-2.5,1,0.123,0.023,5.96e-05,0.617,0.512,142.098,207335
Get It On,T. Rex,18,Electric Warrior (Deluxe Edition),1971,Blues Rock,rock,classic rock,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,262613
Open My Eyes,Rival Sons,51,Great Western Valkyrie,2014,Blues Rock,rock,classic rock,0.367,0.896,0,-4.668,1,0.0422,0.0179,0.000205,0.356,0.512,148.643,235816
Jackie And Wilson,Hozier,2,Hozier (Special Edition),2014,Blues Rock,rock,classic rock,0.56,0.728,6,-4.132,1,0.0361,0.0622,2.14e-06,0.131,0.78,82.122,223120
Shake Me Down,Broken Witt Rebels,38,Broken Witt Rebels,2017,Blues Rock,rock,classic rock,0.523,0.652,4,-4.942,1,0.0448,0.166,4.11e-06,0.0978,0.275,157.989,225626
Before You Hit The Ground,Jonny Lang,43,Wander This World,1998,Blues Rock,rock,classic rock,0.724,0.876,11,-5.854,0,0.0873,0.16,0.00278,0.116,0.812,92.169,234133
Devil's Keep,Tyler Bryant & the Shakedown,1,The Wayside,2015,Blues Rock,rock,classic rock,0.646,0.724,11,-5.383,1,0.0237,0.0531,0.000588,0.0597,0.328,103.394,265587
Oh No,Goodbye June,1,Oh No,2016,Blues Rock,rock,classic rock,0.26,0.978,8,-3.842,1,0.217,0.0005,0.000107,0.28,0.272,133.104,220533
I Own You,Mick Flannery,1,I Own You,2016,Blues Rock,rock,classic rock,0.538,0.721,2,-5.974,1,0.0342,0.19,5.73e-05,0.0723,0.339,141.969,211740
Shelter,Dorothy,1,ROCKISDEAD,2016,Blues Rock,rock,classic rock,0.563,0.299,4,-9.909,1,0.032,0.49,0.0,0.305,0.129,115.147,272655
Jailhouse Rock,Elvis Presley,73,Elvis' Golden Records,1958,Blues Rock,rock,classic rock,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,146480
Violent Shiver,Benjamin Booker,40,Benjamin Booker,2014,Blues Rock,rock,classic rock,0.249,0.97,1,-5.879,1,0.121,0.0226,0.13,0.0701,0.26,165.059,166480
Driftin' Blues,Charles Brown,0,Driftin' Blues,1963,Blues Rock,rock,classic rock,0.342,0.239,10,-15.682,1,0.0394,0.853,2.94e-05,0.0691,0.494,200.639,239813
Crystal Blue Persuasion (45 Version),Tommy James & The Shondells,39,Crystal Blue Persuasion / I'm Alive [Digital 45],1969,70's Classic Rock,rock,classic rock,0.63,0.292,9,-13.263,1,0.0389,0.243,7.37e-05,0.484,0.765,99.348,229197
Stuck In The Middle With You (Reservoir Dogs),Jim Hornsby,28,Tarantino Fiction,2010,70's Classic Rock,rock,classic rock,0.742,0.601,7,-12.162,1,0.0293,0.0697,1.11e-06,0.117,0.974,126.064,189813
The Logical Song - Remastered 2010,Supertramp,71,Breakfast In America (Deluxe Edition),1979,70's Classic Rock,rock,classic rock,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,251253
Goodbye Stranger - 2010 Remastered,Supertramp,65,Breakfast In America (Deluxe Edition),1979,70's Classic Rock,rock,classic rock,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,350573
Sunshine Superman,Donovan,59,Sunshine Superman,1966,70's Classic Rock,rock,classic rock,0.629,0.677,1,-7.239,1,0.0299,0.122,9.72e-06,0.0962,0.627,132.783,195000
Sister Golden Hair,America,48,America's Greatest Hits - History,1972,70's Classic Rock,rock,classic rock,0.402,0.76,4,-5.332,1,0.0344,0.148,0.000225,0.128,0.714,135.947,197227
Bennie And The Jets,Elton John,50,70's Pop Number 1's,2007,70's Classic Rock,rock,classic rock,0.657,0.724,0,-7.465,1,0.0648,0.301,5.54e-06,0.658,0.755,131.914,323453
Green River,Creedence Clearwater Revival,0,Chronicle: 20 Greatest Hits,1976,70's Classic Rock,rock,classic rock,0.664,0.762,4,-9.516,1,0.0279,0.00725,0.000368,0.083,0.97,141.255,154187
Up Around The Bend,Creedence Clearwater Revival,0,Chronicle: 20 Greatest Hits,1976,70's Classic Rock,rock,classic rock,0.592,0.831,2,-7.502,1,0.0358,0.0877,0.602,0.259,0.792,130.194,162493
Travelin' Band,Creedence Clearwater Revival,41,Chronicle: 20 Greatest Hits,1976,70's Classic Rock,rock,classic rock,0.522,0.892,6,-8.472,1,0.0515,0.0239,0.0715,0.295,0.939,166.093,127400
Who's Crying Now,Journey,58,Escape,1981,70's Classic Rock,rock,classic rock,0.57,0.554,9,-9.732,0,0.0288,0.0548,0.0,0.139,0.372,122.135,300147
Crocodile Rock,Elton John,3,Elton John's Greatest Hits,1990,70's Classic Rock,rock,classic rock,0.625,0.665,4,-11.681,0,0.0375,0.0786,1.37e-05,0.047,0.97,150.275,235067
You May Be Right,Billy Joel,32,The Hits,2010,70's Classic Rock,rock,classic rock,0.564,0.975,9,-4.113,1,0.0493,0.217,2.06e-06,0.334,0.964,150.459,253787
Don't Stop,Fleetwood Mac,18,Rumours,1977,70's Classic Rock,rock,classic rock,0.686,0.632,9,-11.433,1,0.0353,0.0398,2.2e-06,0.0686,0.88,118.965,192133
Running on Empty,Jackson Browne,33,Running on Empty,1977,70's Classic Rock,rock,classic rock,0.531,0.948,9,-5.438,1,0.0568,0.006,0.0117,0.694,0.498,136.891,298093
Rock Lobster - 45 Version,The B-52's,46,Rock Lobster / 6060-842 [Digital 45],1979,70's Classic Rock,rock,classic rock,0.554,0.815,1,-12.481,1,0.0409,0.0111,0.0486,0.0511,0.6,90.889,295333
