track_name,track_artist,track_popularity,playlist_genre,track_album_release_year,track_album_release_month,metrics,value
Masquerade,Lauren Mia,37,edm,2019,9,danceability,0.626
Cigarette,Fatesky,33,edm,2019,11,danceability,0.837
Deep Dark,Karamar,29,edm,2019,10,danceability,0.653
Slow It Down,PRINSH,28,edm,2019,9,danceability,0.726
Dancing in the Light,Cabela and Schmitt,28,edm,2019,10,danceability,0.606
Wildfire,Audax,43,edm,2019,3,danceability,0.686
Love For Latinas - Radio Edit,Kramder,31,edm,2019,11,danceability,0.623
Desperation,Zerotonine,30,edm,2019,11,danceability,0.684
Breathless,Dave Knud,35,edm,2019,6,danceability,0.826
Never Giving Up - English Version,Avinash Kalra,20,edm,2019,5,danceability,0.613
Shockwave,Audax,40,edm,2019,6,danceability,0.7
Too Many,The Janitor,30,edm,2019,11,danceability,0.795
Retrida,Angelov,51,edm,2019,10,danceability,0.797
Crazy Things at Night,Sonny Fodera,41,edm,2019,1,danceability,0.703
Laine de verre,Moja xx,24,edm,2019,6,danceability,0.578
Kobol - Original Mix,Efrén Atienza,27,edm,2019,8,danceability,0.735
How Is That,Jonny Joel,27,edm,2019,7,danceability,0.736
Bulletproof - House Mix,Levyticus,30,edm,2019,1,danceability,0.643
Calypso - Original Mix,Efrén Atienza,27,edm,2019,6,danceability,0.701
Epilogue - Elska Remix,Weltmusik,24,edm,2019,12,danceability,0.641
No Time to Be,Kramder,26,edm,2019,5,danceability,0.765
Cosmic Waves - Original Mix,Hell Driver,34,edm,2019,10,danceability,0.602
The Walker,Roberto Capuano,0,edm,2019,10,danceability,0.852
Brain Extract,Metodi Hristov,32,edm,2019,10,danceability,0.749
Styx - Original Mix,Harry Doe,30,edm,2019,11,danceability,0.7
Lights Go Down,Mike Candys,59,edm,2019,10,danceability,0.741
Nice To Meet Ya - Diplo Remix,Niall Horan,65,edm,2019,11,danceability,0.719
Back for a Fight,Falling Decibyls,38,edm,2019,12,danceability,0.813
Loco Papi,Sevenn,47,edm,2019,6,danceability,0.759
Ride It - Jonas Blue Remix,Regard,69,edm,2019,11,danceability,0.689
Light,Jerome,77,edm,2019,5,danceability,0.36
DAYLIGHT,TELYKast,53,edm,2019,12,danceability,0.732
Piece Of Your Heart - Alok Remix,MEDUZA,77,edm,2019,6,danceability,0.797
Therapy,Timmy Trumpet,69,edm,2019,10,danceability,0.504
I'm Blue - Club Mix,Kush Kush,65,edm,2019,9,danceability,0.735
Thing For You - David Guetta Remix,David Guetta,62,edm,2019,8,danceability,0.44
No Stress - Sofi Tukker Remix,Laurent Wolf,40,edm,2019,11,danceability,0.584
Breath,Lucho,40,edm,2019,12,danceability,0.708
Why Can't You See,Lucas & Steve,51,edm,2019,8,danceability,0.591
Children,MATTN,58,edm,2019,5,danceability,0.576
Stars,VIZE,50,edm,2019,5,danceability,0.616
Day Or Night,Mike Williams,67,edm,2019,8,danceability,0.619
Ibiza (Desaparecidos Vs Walter Master J) - Raf Marchesini & Simone Farina 2K19 Remix Extended,Desaparecidos,44,edm,2019,6,danceability,0.733
Why Boy - Club Mix,Steff da Campo,56,edm,2019,7,danceability,0.64
Push It,Mike Candys,60,edm,2019,9,danceability,0.873
Oblivion (feat. Amber Van Day),Love Harder,70,edm,2019,7,danceability,0.916
Lost,Chris Burke,37,edm,2019,8,danceability,0.616
Lucky Star,Faul & Wad Ad,10,edm,2019,8,danceability,0.671
Clocks - Radio Edit,Stream,50,edm,2019,10,danceability,0.561
Never Wanna Leave,Max M,45,edm,2019,12,danceability,0.691
We Got That Cool (feat. Afrojack & Icona Pop),Yves V,69,edm,2019,6,danceability,0.639
Post Malone (feat. RANI) - VIZE Remix,Sam Feldt,72,edm,2019,9,danceability,0.687
Under Water,Max M,47,edm,2019,12,danceability,0.738
Show Me Love,Sandeville,54,edm,2019,6,danceability,0.504
Monster - Robin Schulz Remix,LUM!X,71,edm,2019,8,danceability,0.475
Not Really (Busta K Remix),Sage Charmaine,21,edm,2019,12,danceability,0.664
Candy On The Dancefloor,Tujamo,62,edm,2019,2,danceability,0.709
Faded,NERVO,64,edm,2019,11,danceability,0.685
My Best Life (feat. Mike Waters) - Club Mix,KSHMR,66,edm,2019,8,danceability,0.603
Don't Hold Back,Electrohol,28,edm,2019,12,danceability,0.619
The Launch,Nell Widmer,25,edm,2019,12,danceability,0.856
Feel Better,Zuso,29,edm,2019,7,danceability,0.467
Illusion,VIVID,39,edm,2019,12,danceability,0.586
Zu Den Sternen - Original Mix,The Second I,30,edm,2019,12,danceability,0.694
Cold As Stone,Luis DH,32,edm,2019,11,danceability,0.635
Be My Oxygen,Kev.,32,edm,2019,4,danceability,0.531
Time for Mai Tai,Digital Chorus,31,edm,2019,11,danceability,0.825
Deep in Oud,DIA,28,edm,2019,12,danceability,0.74
Tachyon,Acidic Base,39,edm,2019,12,danceability,0.425
Won't Let You,Roberto Marín Muñoz,40,edm,2019,12,danceability,0.506
Lie Machine,En-Ten,30,edm,2019,11,danceability,0.81
Pulse,Creendo,33,edm,2019,8,danceability,0.482
Can't Hide from Love,Roberto Marín Muñoz,36,edm,2019,11,danceability,0.613
Breaking Me,Curtis Lowe,41,edm,2019,7,danceability,0.699
Stick To What You Got,Klischée,36,edm,2019,9,danceability,0.867
Hummin' To Myself,Pisk,30,edm,2019,11,danceability,0.88
What's the Reason,Glenn Gatsby,41,edm,2019,12,danceability,0.805
Swag Rag,Riff Kitten,35,edm,2019,12,danceability,0.876
Party Like Its 1929,Tape Five,42,edm,2019,10,danceability,0.713
Baby Swing - Radio Edit,Phos Toni,37,edm,2019,12,danceability,0.834
Doo Ding,Minimatic,24,edm,2019,11,danceability,0.716
Snake Charmer - 1930 Version,Parov Stelar,42,edm,2019,7,danceability,0.889
Spooky (Duke Skellington Remix),Kumiho,33,edm,2019,10,danceability,0.874
Clockwork,Varrick Frost,32,edm,2019,12,danceability,0.972
Light up the Night,Jamie Berry,17,edm,2019,8,danceability,0.739
Time to Fly,Emma Clair,32,edm,2019,11,danceability,0.88
Sweet Dreams,Wolfgang Lohr,39,edm,2019,10,danceability,0.722
Mr O'Butler,Jive Me,23,edm,2019,4,danceability,0.834
Not Happy,Phos Toni,33,edm,2019,9,danceability,0.871
Puttin' On The Ritz - Disco Mix Radio Edit,Taco,23,edm,2019,5,danceability,0.733
Swing Back,Phos Toni,25,edm,2019,8,danceability,0.808
Waves of 84,The Swing Bot,49,edm,2019,7,danceability,0.86
Bella di notte - Wolfgang Lohr Remix Radio Edit,Free Shots,35,edm,2019,9,danceability,0.827
You Make Me Happy,11 Acorn Lane,30,edm,2019,6,danceability,0.649
The Key To Your Ferrari,Kitten & The Hip,21,edm,2019,4,danceability,0.52
Invisible Man,The Electric Swing Circus,29,edm,2019,6,danceability,0.694
Trouble,Annella,44,edm,2019,3,danceability,0.688
Bangalore Swing,Tune In Crew,35,edm,2019,8,danceability,0.857
Whoopedoo - Varrick Frost Remix,Balduin,21,edm,2019,7,danceability,0.924
Notte in terza fila - Wolfgang Lohr Remix,Free Shots,26,edm,2019,5,danceability,0.79
Music Has the Power - Radio Edit,!deladap,20,edm,2019,3,danceability,0.695
Live Robot Swing,DJ Mibor,20,edm,2019,5,danceability,0.874
The Great News,Glenn Gatsby,28,edm,2019,4,danceability,0.766
St Louis Blues,The Swing Bot,43,edm,2019,5,danceability,0.813
Party Like It's 1923 - Electro Swing Spin,Teminite,44,edm,2019,3,danceability,0.742
Gringo,Parov Stelar,46,edm,2019,3,danceability,0.869
Miracle,Caravan Palace,33,edm,2019,2,danceability,0.708
Stay (Electro Swing Remix),11 Acorn Lane,42,edm,2019,3,danceability,0.706
Shake Like It's Coming On,The Swing Bot,31,edm,2019,3,danceability,0.868
Life of Crime,Balduin,25,edm,2019,2,danceability,0.855
Don't Give a Damn - Varrick Frost Remix,Ginkgoa,23,edm,2019,2,danceability,0.95
Ring Me Up - Soundsystem Mix,!deladap,5,edm,2019,1,danceability,0.773
OhLaLa,Ninjula,22,edm,2019,2,danceability,0.816
Dance With Me,Dirty Honkers,44,edm,2019,2,danceability,0.774
The Olden Days,LVDS,26,edm,2019,10,danceability,0.845
Fooling,Odd Chap,32,edm,2019,3,danceability,0.939
Flirtatious,Luke & The Belleville Orchestra,20,edm,2019,9,danceability,0.962
PiSk Swing,Robert Edwards,35,edm,2019,3,danceability,0.744
Cheek to Cheek - Swing Hop Mix,Odd Chap,45,edm,2019,6,danceability,0.591
Very Nice People,DJ Mibor,43,edm,2019,4,danceability,0.797
Smoking Room,DJ Mibor,39,edm,2019,3,danceability,0.962
Next Level,Julian Jordan,59,edm,2019,11,danceability,0.625
No Strings Attached,SWACQ,50,edm,2019,8,danceability,0.696
Oldskool,Julian Jordan,50,edm,2019,5,danceability,0.655
Pressure,Seth Hills,48,edm,2019,12,danceability,0.708
Out Of Control,LOOPERS,45,edm,2019,8,danceability,0.667
Bombai,Dyro,48,edm,2019,6,danceability,0.625
Feel It,LOOPERS,44,edm,2019,4,danceability,0.789
Rave,TV Noise,42,edm,2019,6,danceability,0.789
Relieve,Blinders,42,edm,2019,3,danceability,0.689
Lasers,TV Noise,41,edm,2019,5,danceability,0.759
Bassline,Julian Jordan,48,edm,2019,9,danceability,0.751
Mumble,TV Noise,42,edm,2019,11,danceability,0.75
Basslyn,Bart B More,39,edm,2019,6,danceability,0.828
Masquerade,Dyro,38,edm,2019,9,danceability,0.593
Bring It Back,TV Noise,39,edm,2019,2,danceability,0.808
Infinite,Seth Hills,39,edm,2019,5,danceability,0.615
Goliath,Dyro,39,edm,2019,7,danceability,0.543
Echo,Seth Hills,38,edm,2019,4,danceability,0.656
Free,Dyro,38,edm,2019,8,danceability,0.682
I'm Odd,LOOPERS,37,edm,2019,1,danceability,0.616
You Want This,LOOPERS,34,edm,2019,11,danceability,0.732
Whisper,Seth Hills,35,edm,2019,1,danceability,0.759
Higher Needs,Blinders,35,edm,2019,5,danceability,0.7
Backfire,Julian Jordan,37,edm,2019,3,danceability,0.676
Throwback,Bart B More,33,edm,2019,7,danceability,0.613
Freaky All Night,TV Noise,33,edm,2019,8,danceability,0.753
Rebound,Seth Hills,31,edm,2019,9,danceability,0.703
Rhythm,TV Noise,30,edm,2019,2,danceability,0.806
Breathe,Crime Zcene,27,edm,2019,9,danceability,0.709
Pony,Valentino Khan,53,edm,2019,5,danceability,0.803
"Made In France (with Tchami & Malaa, feat. Mercer)",DJ Snake,62,edm,2019,7,danceability,0.836
Nightline,Shift K3Y,36,edm,2019,6,danceability,0.875
Fun,Kaskade,50,edm,2019,5,danceability,0.839
I Want U,Ghastly,40,edm,2019,11,danceability,0.673
Super Hott,Jauz,49,edm,2019,12,danceability,0.715
Keep,BROHUG,41,edm,2019,12,danceability,0.604
911,Saint Punk,37,edm,2019,12,danceability,0.746
Funk Accelerator,Botnek,29,edm,2019,12,danceability,0.786
Sound Of The Underground,Zeds Dead,48,edm,2019,12,danceability,0.675
Big Ting Vibe,SQWAD,40,edm,2019,11,danceability,0.858
You Got That,LOUD ABOUT US!,21,edm,2019,11,danceability,0.776
Badboy Sound,Diskord,22,edm,2019,11,danceability,0.852
Stay With U 2Night,Axel Boy,33,edm,2019,11,danceability,0.626
FALL,deadmau5,57,edm,2019,11,danceability,0.837
Lose Control,Wax Motif,47,edm,2019,11,danceability,0.676
Freak It Out,Golf Clap,40,edm,2019,11,danceability,0.816
All Over Me,Ibranovski,32,edm,2019,11,danceability,0.829
Real,Habstrakt,49,edm,2019,11,danceability,0.853
SELECTA 19,JOYRYDE,58,edm,2019,10,danceability,0.802
Hell on Earth,Rezz,56,edm,2019,12,danceability,0.599
Calibrator,Bellecour,38,edm,2019,11,danceability,0.902
Burner,Duke & Jones,43,edm,2019,12,danceability,0.895
"Mush, Mush (2019 Reboot)",Bassjackers,47,edm,2019,11,danceability,0.849
Gimme That Juice,Botnek,34,edm,2019,11,danceability,0.88
Animals (feat. Moa Lisa) - Alora & Senii Remix,Charlie Who?,27,edm,2019,12,danceability,0.63
Coming Home,ALLEGRØ,45,edm,2019,12,danceability,0.684
One Night (feat. Raphaella),MK,72,edm,2019,11,danceability,0.486
Radio Love - Dualities Remix,Lucas Estrada,49,edm,2019,10,danceability,0.718
Instagram - R3HAB Remix,Dimitri Vegas & Like Mike,63,edm,2019,10,danceability,0.436
Is It Real? (feat. Salena Mastroianni),Tobtok,60,edm,2019,10,danceability,0.728
Spicy (with Diplo & Charli XCX) - Majestic Remix,Herve Pagez,43,edm,2019,10,danceability,0.813
Storm (feat. Kyra Mastro),Famba,50,edm,2019,8,danceability,0.751
Safe Place,Pelago,55,edm,2019,8,danceability,0.371
Forgive or Forget - R3HAB Remix,Ina Wroldsen,61,edm,2019,7,danceability,0.601
Like I Love You - Rowen Reecks Remix,Theresa Rex,41,edm,2019,8,danceability,0.739
With Me,Vic Roz,26,edm,2019,7,danceability,0.651
Ready for the Summer,RudeLies,34,edm,2019,7,danceability,0.784
Who Am I (feat. Conrad Sewell),Enzo Ingrosso,58,edm,2019,6,danceability,0.569
"Baby, You Are Wrong",Wave Wave,29,edm,2019,6,danceability,0.56
Love Me Louder,Ericé,39,edm,2019,6,danceability,0.673
Lonely,TooManyLeftHands,49,edm,2019,6,danceability,0.682
Wait For You,Sick Individuals,24,edm,2019,6,danceability,0.677
Told You Once,Foxa,33,edm,2019,5,danceability,0.575
You and I,Wahlstedt,52,edm,2019,5,danceability,0.774
The Rhythm of the Night,Sean Finn,61,edm,2019,3,danceability,0.672
Made For You,John De Sohn,48,edm,2019,3,danceability,0.628
Concrete Heart,VASSY,40,edm,2019,3,danceability,0.734
Don't Stop Believin',Leontine,50,edm,2019,12,danceability,0.649
On My Way - Da Tweekaz Remix,Alan Walker,63,edm,2019,6,danceability,0.478
Selfish - Ale Mora Remix,Dimitri Vegas & Like Mike,37,edm,2019,4,danceability,0.408
Bathing Suit Body,Badpojken,41,edm,2019,6,danceability,0.711
So Good,Wahlstedt,49,edm,2019,5,danceability,0.786
Fire In My Soul (feat. Shungudzo) - Tom Staar Remix,Oliver Heldens,37,edm,2019,2,danceability,0.552
Happiness,Wahlstedt,34,edm,2019,5,danceability,0.792
Magic City,Wahlstedt,45,edm,2019,5,danceability,0.757
Up & Down,Marnik,60,edm,2019,4,danceability,0.758
Find Our Way - Feenixpawl Remix,Midnight Kids,46,edm,2019,1,danceability,0.617
Like This (feat. AMY MIYÚ) - Carta Edit,SMACK,49,edm,2019,12,danceability,0.871
Hooked,Notion,62,edm,2019,11,danceability,0.783
Step Aside,Raven & Kreyn,31,edm,2019,8,danceability,0.764
Whatever I Want,Carta,25,edm,2019,10,danceability,0.715
On The Drums,Pickle,58,edm,2019,11,danceability,0.752
Misomaniac,Cityzen,36,edm,2019,11,danceability,0.774
Walk In The Spot,Matroda,47,edm,2019,12,danceability,0.764
Dumb,Brandon Reeve,24,edm,2019,8,danceability,0.668
HEY!,Antoine Delvig,31,edm,2019,12,danceability,0.757
LazersX999,HI-LO,43,edm,2019,6,danceability,0.673
Playtime,Oomloud,46,edm,2019,10,danceability,0.715
Drunk,JØRD,45,edm,2019,11,danceability,0.74
Hornets Nest,Tom Staar,33,edm,2019,9,danceability,0.667
Play Nice,Nause,41,edm,2019,9,danceability,0.747
Body Work,Pickle,54,edm,2019,4,danceability,0.772
In The Place,SLVR,34,edm,2019,12,danceability,0.732
Dance All Night,Sunstars,31,edm,2019,9,danceability,0.722
Zhong,Chocolate Puma,29,edm,2019,5,danceability,0.663
The Bump,LOthief,38,edm,2019,7,danceability,0.788
Feel The Vibe (Uh Uh),Dubdogz,58,edm,2019,11,danceability,0.805
Push Ya Back Out,Shift K3Y,43,edm,2019,11,danceability,0.825
Tear it,Raven & Kreyn,35,edm,2019,9,danceability,0.79
Paradise,Wallaby,42,edm,2019,11,danceability,0.701
Earthquake,Damien N-Drix,31,edm,2019,12,danceability,0.797
House Phone,Zookëper,48,edm,2019,9,danceability,0.713
Ferris Wheel,Rich DietZ,27,edm,2019,11,danceability,0.818
Superstars (feat. The Loose Cannons),Hook N Sling,32,edm,2019,9,danceability,0.693
Simulation,Glass Petals,39,edm,2019,10,danceability,0.783
Space Whip,Rich DietZ,17,edm,2019,9,danceability,0.813
Peanut Butter,WILL K,33,edm,2019,8,danceability,0.784
Don't Tell The Bank (feat. Roshin),Shaun Frank,41,edm,2019,11,danceability,0.789
Six Pack,Sophie Francis,48,edm,2019,10,danceability,0.758
Shake It,Tujamo,60,edm,2019,11,danceability,0.829
Automatic,Deniz Koyu,36,edm,2019,3,danceability,0.574
You Don't Know Me,Swanky Tunes,43,edm,2019,11,danceability,0.695
Underground,bad nelson,22,edm,2019,10,danceability,0.634
BOT,GRECO (NYC),26,edm,2019,12,danceability,0.787
First Time,illusionize,58,edm,2019,10,danceability,0.62
They Know,HUGEL,50,edm,2019,12,danceability,0.873
Avalon,Madison Mars,43,edm,2019,7,danceability,0.587
BullDog,Raven & Kreyn,32,edm,2019,6,danceability,0.75
Legend,MOSKA,39,edm,2019,11,danceability,0.673
Keep It Coming,King Arthur,29,edm,2019,9,danceability,0.782
Redeem,Curbi,37,edm,2019,4,danceability,0.902
You Want This,Nonsens,44,edm,2019,10,danceability,0.625
Stronger,Breathe Carolina,41,edm,2019,3,danceability,0.721
We Like To Party,RetroVision,58,edm,2019,5,danceability,0.698
Don't Stop (feat. Moe Mitchell),Moguai,31,edm,2019,7,danceability,0.754
DON'T TALK,Aryue,36,edm,2019,12,danceability,0.811
No Style,Bassjackers,41,edm,2019,2,danceability,0.694
ADHD,Hasse de Moor,41,edm,2019,1,danceability,0.759
All Night,Habstrakt,37,edm,2019,3,danceability,0.776
Your Mind - Will Clarke Remix,Adam Beyer,50,edm,2019,9,danceability,0.543
Came For The Low,ZHU,61,edm,2019,10,danceability,0.794
Rabbit Hole,CamelPhat,68,edm,2019,11,danceability,0.603
Paris,Kungs,59,edm,2019,11,danceability,0.579
Control,Emmit Fenn,53,edm,2019,3,danceability,0.86
The Power,Duke Dumont,28,edm,2019,9,danceability,0.625
Bottle In The Mix,Dozer,42,edm,2019,1,danceability,0.924
EF2MOZ,Ben Remember,32,edm,2019,1,danceability,0.504
Light - Deep Mix,Jerome,47,edm,2019,10,danceability,0.634
2night - Radio Edit,Beeskov,34,edm,2019,1,danceability,0.762
Play - Loris Cimino Remix,Betta Lemme,39,edm,2019,6,danceability,0.66
Too Much,Curbi,58,edm,2019,10,danceability,0.8
Here We Go Again,DJ Den,26,edm,2019,12,danceability,0.595
No Good For Me,Beeskov,28,edm,2019,8,danceability,0.786
Drunk,Chris Night,36,edm,2019,10,danceability,0.894
Bam Bam,Laidback Luke,58,edm,2019,10,danceability,0.846
KNAS - BROHUG Remix,Steve Angello,51,edm,2019,8,danceability,0.808
Work,Chris Lorenzo,42,edm,2019,7,danceability,0.903
Find You,Dastic,1,edm,2019,7,danceability,0.73
Teardrops,eSQUIRE,36,edm,2019,10,danceability,0.563
I Can Handle It (feat. Liz Hill) - Gianni Bini & Fabio Vela Old School Mix,Fabio Vela,26,edm,2019,5,danceability,0.811
Ritual - Benny Benassi & BB Team Remix,Tiësto,56,edm,2019,8,danceability,0.721
Alone,Copycattz,40,edm,2019,9,danceability,0.716
Trampoline (feat. AMY MIYÚ),WILL K,39,edm,2019,7,danceability,0.802
Stay,Rich James,34,edm,2019,11,danceability,0.656
Again - Radio Edit,Beeskov,34,edm,2019,10,danceability,0.736
Stay,EDX,48,edm,2019,8,danceability,0.686
The Weekend,David Puentez,48,edm,2019,10,danceability,0.805
Tell Me Why,Alok,61,edm,2019,8,danceability,0.561
After Hours,M-22,68,edm,2019,6,danceability,0.748
Tonight - VIZE Remix,Milk for Two,47,edm,2019,4,danceability,0.659
House Music,HUGEL,46,edm,2019,8,danceability,0.886
This Song,Mike La Funk,31,edm,2019,7,danceability,0.802
Let Me Love You - DAZZ Remix,CALVO,60,edm,2019,4,danceability,0.406
Rising Up - Rockefeller Remix,Bart B More,38,edm,2019,6,danceability,0.703
Wish You Well - Benny Benassi Remix,Sigala,16,edm,2019,7,danceability,0.588
Jumbo,AKA AKA,36,edm,2019,5,danceability,0.79
I Know,DallasK,62,edm,2019,9,danceability,0.6
Neptune,EDX,54,edm,2019,9,danceability,0.821
La La Love,C-BooL,55,edm,2019,9,danceability,0.891
I Can't,Beeskov,31,edm,2019,4,danceability,0.729
Oh Yes (Rockin' With The Best),Laidback Luke,63,edm,2019,4,danceability,0.79
I'm Not Alone - CamelPhat Remix,Calvin Harris,58,edm,2019,4,danceability,0.575
Can't Be Without,Kaskade,36,edm,2019,5,danceability,0.779
La Isla Bonita - Mike La Funk Remix,Paulo & Verde,39,edm,2019,6,danceability,0.542
Always There,Ben Rainey,29,edm,2019,8,danceability,0.655
Never Change,Don Diablo,72,edm,2019,9,danceability,0.553
Overdose,Semser,19,edm,2019,1,danceability,0.754
Spell on Me,Chris Goldarg,17,edm,2019,1,danceability,0.734
The Activist,Chris Goldarg,18,edm,2019,1,danceability,0.688
Carousel,Chris Goldarg,16,edm,2019,1,danceability,0.818
Overdue,Chris Goldarg,16,edm,2019,1,danceability,0.76
Don't Play,Chris Goldarg,14,edm,2019,1,danceability,0.708
Surrender,Chris Goldarg,17,edm,2019,1,danceability,0.679
Nakamoto,Chris Goldarg,15,edm,2019,1,danceability,0.748
X Ray,Chris Goldarg,15,edm,2019,1,danceability,0.768
All Mine,Chris Goldarg,17,edm,2019,1,danceability,0.689
Pumpkin Soup,Chris Goldarg,19,edm,2019,1,danceability,0.744
Go Home,Sovieti,0,edm,2019,2,danceability,0.641
Back to Bass,Dj Electrocimatic,19,edm,2019,3,danceability,0.807
Granite,Dj Electrocimatic,19,edm,2019,3,danceability,0.859
Inception,Dj Electrocimatic,18,edm,2019,3,danceability,0.673
Mind Palace,Dj Electrocimatic,17,edm,2019,3,danceability,0.739
Someone Like You,Dj Electrocimatic,17,edm,2019,3,danceability,0.732
Transformation,Dj Electrocimatic,20,edm,2019,3,danceability,0.729
1.Casino of Tricks,Tetengo,17,edm,2019,3,danceability,0.614
Riot of Scruitiny,Tetengo,14,edm,2019,3,danceability,0.345
Can't Stop the Ocean,Tetengo,19,edm,2019,3,danceability,0.706
One Night of Karma,Tetengo,20,edm,2019,3,danceability,0.872
Magnun,Daemus Moon,20,edm,2019,4,danceability,0.674
Neon Lights,Daemus Moon,19,edm,2019,4,danceability,0.591
Feeling Awake,Daemus Moon,16,edm,2019,4,danceability,0.662
FTZ,Daemus Moon,15,edm,2019,4,danceability,0.637
